user_id,age,gender,location,income_level,education_level,number_of_children,child_age,investment_amount,investment_frequency,investment_options,app_sessions,app_usage_duration,features_used,goals_created,investment_decision,interactions_with_experts,topics_discussed,feedback_rating
503792,52,Male,"Indore, India",Medium,Undergraduate,3,13,6285,6,"['US ETFs', 'Mutual Funds', 'Mutual Funds']",13,50,"['Investment Tracking', 'Investment Tracking']",0,0,4,"['Investment Options', 'Investment Options']",5
162339,55,Female,"Jaipur, India",High,High School,3,11,27870,8,"['Mutual Funds', 'US ETFs', 'Mutual Funds']",16,60,"['Investment Tracking', 'Expert Advice']",0,1,3,"['Risk Tolerance', 'Investment Options']",4
775991,29,Female,"Pune, India",Low,Undergraduate,4,1,19738,4,"['US ETFs', 'US ETFs', 'Digital Gold']",1,10,"['Expert Advice', 'Investment Tracking']",0,0,8,"['Financial Planning', 'Investment Options']",4
497928,54,Male,"Hyderabad, India",Medium,Graduate,4,9,2765,3,"['Mutual Funds', 'US ETFs', 'Digital Gold']",14,59,"['Goal Setting', 'Investment Tracking']",0,0,10,"['Financial Planning', 'Financial Planning']",4
763741,59,Female,"Indore, India",Medium,High School,2,9,30445,1,"['Digital Gold', 'Digital Gold', 'Digital Gold']",4,49,"['Expert Advice', 'Investment Tracking']",0,0,1,"['Risk Tolerance', 'Risk Tolerance']",4
479371,33,Female,"Delhi, India",High,Graduate,0,0,20760,9,"['Digital Gold', 'US ETFs', 'US ETFs']",1,4,"['Goal Setting', 'Goal Setting']",1,1,9,"['Investment Options', 'Risk Tolerance']",5
379558,24,Female,"Bangalore, India",Medium,High School,0,0,37232,10,"['Digital Gold', 'Digital Gold', 'Digital Gold']",5,51,"['Expert Advice', 'Investment Tracking']",0,0,10,"['Risk Tolerance', 'Financial Planning']",4
951152,33,Male,"Mumbai, India",Low,Graduate,5,17,5698,3,"['US ETFs', 'US ETFs', 'Mutual Funds']",30,4,"['Investment Tracking', 'Expert Advice']",0,0,8,"['Investment Options', 'Risk Tolerance']",3
267757,39,Female,"Bhopal, India",High,Graduate,2,16,40043,4,"['US ETFs', 'Mutual Funds', 'US ETFs']",26,16,"['Expert Advice', 'Expert Advice']",1,1,10,"['Financial Planning', 'Investment Options']",5
344715,56,Female,"Indore, India",Low,High School,4,18,39586,4,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",14,30,"['Goal Setting', 'Goal Setting']",0,0,9,"['Investment Options', 'Investment Options']",4
80489,27,Male,"Indore, India",High,Undergraduate,0,0,39933,9,"['Digital Gold', 'Digital Gold', 'Mutual Funds']",22,33,"['Expert Advice', 'Expert Advice']",1,1,0,"['Investment Options', 'Risk Tolerance']",5
401354,57,Female,"Pune, India",Low,Graduate,0,0,47399,9,"['Digital Gold', 'US ETFs', 'Digital Gold']",28,16,"['Expert Advice', 'Investment Tracking']",0,0,0,"['Risk Tolerance', 'Risk Tolerance']",4
222556,48,Female,"Pune, India",Medium,High School,0,0,23208,8,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",12,24,"['Investment Tracking', 'Investment Tracking']",0,0,5,"['Financial Planning', 'Risk Tolerance']",5
967075,40,Female,"Ghaziabad, India",Medium,Graduate,2,8,36871,6,"['Mutual Funds', 'US ETFs', 'Digital Gold']",10,60,"['Goal Setting', 'Expert Advice']",0,0,1,"['Investment Options', 'Investment Options']",5
216127,37,Male,"Jaipur, India",High,Undergraduate,3,8,46253,9,"['Mutual Funds', 'Mutual Funds', 'Mutual Funds']",1,39,"['Goal Setting', 'Investment Tracking']",1,0,1,"['Risk Tolerance', 'Financial Planning']",5
119914,23,Male,"Mumbai, India",Low,Graduate,5,10,11085,9,"['Digital Gold', 'Digital Gold', 'Digital Gold']",5,26,"['Goal Setting', 'Investment Tracking']",0,1,2,"['Investment Options', 'Financial Planning']",4
954676,55,Female,"Ahmedabad, India",Low,Graduate,3,3,41206,6,"['Digital Gold', 'Mutual Funds', 'Digital Gold']",17,52,"['Investment Tracking', 'Investment Tracking']",0,1,3,"['Investment Options', 'Risk Tolerance']",4
610741,48,Female,"Bangalore, India",Low,Undergraduate,0,0,33071,4,"['US ETFs', 'Mutual Funds', 'Mutual Funds']",3,22,"['Goal Setting', 'Goal Setting']",0,0,2,"['Investment Options', 'Investment Options']",4
708455,52,Male,"Patna, India",Medium,Graduate,4,16,4327,4,"['Digital Gold', 'US ETFs', 'US ETFs']",23,24,"['Expert Advice', 'Expert Advice']",0,0,0,"['Financial Planning', 'Financial Planning']",3
476965,41,Male,"Patna, India",Low,Graduate,0,0,10539,6,"['Mutual Funds', 'Mutual Funds', 'Mutual Funds']",26,30,"['Goal Setting', 'Expert Advice']",0,0,10,"['Investment Options', 'Investment Options']",5
467639,45,Female,"Ghaziabad, India",Low,High School,5,3,39091,9,"['Digital Gold', 'Digital Gold', 'Digital Gold']",26,20,"['Goal Setting', 'Expert Advice']",0,0,1,"['Financial Planning', 'Risk Tolerance']",4
232063,45,Female,"Chennai, India",Medium,Undergraduate,1,18,11453,2,"['Mutual Funds', 'Mutual Funds', 'US ETFs']",2,58,"['Goal Setting', 'Investment Tracking']",0,0,5,"['Risk Tolerance', 'Financial Planning']",3
236359,22,Male,"Ghaziabad, India",High,Undergraduate,2,13,1487,7,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",21,59,"['Investment Tracking', 'Expert Advice']",1,1,7,"['Risk Tolerance', 'Investment Options']",4
550301,25,Female,"Vadodara, India",High,Graduate,0,0,38545,8,"['Mutual Funds', 'US ETFs', 'Mutual Funds']",9,52,"['Expert Advice', 'Expert Advice']",1,0,5,"['Risk Tolerance', 'Risk Tolerance']",3
986207,46,Female,"Chennai, India",High,High School,3,14,31202,3,"['Digital Gold', 'US ETFs', 'Mutual Funds']",6,20,"['Goal Setting', 'Investment Tracking']",0,0,8,"['Investment Options', 'Financial Planning']",4
536285,40,Female,"Hyderabad, India",High,High School,3,4,13758,10,"['Digital Gold', 'US ETFs', 'Mutual Funds']",4,21,"['Goal Setting', 'Investment Tracking']",0,0,2,"['Financial Planning', 'Risk Tolerance']",3
902934,48,Male,"Patna, India",Low,High School,1,8,25065,3,"['US ETFs', 'US ETFs', 'Digital Gold']",19,20,"['Investment Tracking', 'Goal Setting']",0,0,10,"['Financial Planning', 'Investment Options']",4
773627,59,Female,"Kolkata, India",Medium,Graduate,5,11,6350,2,"['Mutual Funds', 'Mutual Funds', 'Mutual Funds']",3,24,"['Expert Advice', 'Goal Setting']",0,0,2,"['Financial Planning', 'Investment Options']",5
699055,40,Female,"Indore, India",High,High School,0,0,7704,4,"['US ETFs', 'Digital Gold', 'US ETFs']",18,26,"['Goal Setting', 'Goal Setting']",0,0,2,"['Financial Planning', 'Risk Tolerance']",4
43111,22,Female,"Thane, India",Medium,Undergraduate,5,18,21579,10,"['US ETFs', 'Digital Gold', 'Digital Gold']",8,25,"['Expert Advice', 'Goal Setting']",0,0,8,"['Investment Options', 'Investment Options']",5
742512,36,Female,"Nagpur, India",Medium,Graduate,0,0,23713,6,"['Digital Gold', 'Mutual Funds', 'US ETFs']",9,14,"['Investment Tracking', 'Expert Advice']",0,0,4,"['Risk Tolerance', 'Investment Options']",3
559033,20,Female,"Bangalore, India",Low,Graduate,3,3,2704,3,"['Mutual Funds', 'US ETFs', 'US ETFs']",15,56,"['Expert Advice', 'Investment Tracking']",0,0,9,"['Investment Options', 'Risk Tolerance']",3
839413,54,Female,"Thane, India",Low,High School,0,0,24326,6,"['US ETFs', 'Mutual Funds', 'Mutual Funds']",8,59,"['Expert Advice', 'Goal Setting']",0,0,9,"['Investment Options', 'Financial Planning']",4
818102,60,Male,"Bhopal, India",Medium,Graduate,1,10,41347,5,"['Mutual Funds', 'Digital Gold', 'Digital Gold']",29,20,"['Investment Tracking', 'Investment Tracking']",0,0,8,"['Financial Planning', 'Investment Options']",4
971646,36,Female,"Chennai, India",Medium,Graduate,2,7,19552,5,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",6,55,"['Investment Tracking', 'Expert Advice']",0,0,8,"['Risk Tolerance', 'Investment Options']",3
406245,52,Female,"Visakhapatnam, India",Medium,Graduate,3,17,40822,6,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",29,17,"['Goal Setting', 'Investment Tracking']",0,0,6,"['Investment Options', 'Financial Planning']",4
899623,29,Female,"Indore, India",Low,Undergraduate,2,7,12137,10,"['US ETFs', 'Mutual Funds', 'US ETFs']",15,58,"['Investment Tracking', 'Investment Tracking']",0,1,1,"['Investment Options', 'Financial Planning']",4
942768,39,Male,"Visakhapatnam, India",High,Undergraduate,4,17,9372,1,"['US ETFs', 'US ETFs', 'Mutual Funds']",19,18,"['Goal Setting', 'Goal Setting']",1,1,1,"['Risk Tolerance', 'Financial Planning']",3
482664,39,Female,"Visakhapatnam, India",Low,High School,2,12,36758,4,"['Digital Gold', 'US ETFs', 'US ETFs']",13,27,"['Investment Tracking', 'Investment Tracking']",0,0,5,"['Risk Tolerance', 'Financial Planning']",4
235278,48,Female,"Pune, India",Low,High School,3,13,7248,6,"['Digital Gold', 'US ETFs', 'Digital Gold']",30,60,"['Expert Advice', 'Expert Advice']",0,1,7,"['Financial Planning', 'Investment Options']",4
878830,28,Female,"Kanpur, India",Low,Graduate,0,0,12060,10,"['US ETFs', 'Digital Gold', 'US ETFs']",5,10,"['Goal Setting', 'Investment Tracking']",0,0,1,"['Risk Tolerance', 'Risk Tolerance']",5
657119,39,Male,"Kolkata, India",Medium,High School,4,10,9068,9,"['Digital Gold', 'Mutual Funds', 'US ETFs']",24,59,"['Goal Setting', 'Expert Advice']",0,0,5,"['Investment Options', 'Risk Tolerance']",5
116153,24,Male,"Kolkata, India",Medium,Graduate,1,13,6317,8,"['Mutual Funds', 'Mutual Funds', 'Digital Gold']",3,6,"['Expert Advice', 'Investment Tracking']",0,0,6,"['Financial Planning', 'Financial Planning']",5
531920,39,Female,"Visakhapatnam, India",Medium,Graduate,2,1,1336,7,"['US ETFs', 'Digital Gold', 'US ETFs']",15,19,"['Investment Tracking', 'Expert Advice']",0,0,7,"['Financial Planning', 'Investment Options']",3
385141,34,Male,"Delhi, India",Low,Graduate,0,0,40973,7,"['Mutual Funds', 'Digital Gold', 'Digital Gold']",28,3,"['Goal Setting', 'Expert Advice']",0,1,6,"['Investment Options', 'Investment Options']",5
319404,57,Female,"Hyderabad, India",Low,High School,3,1,37496,10,"['Digital Gold', 'Mutual Funds', 'US ETFs']",8,22,"['Investment Tracking', 'Expert Advice']",0,0,3,"['Financial Planning', 'Investment Options']",3
486283,40,Male,"Kolkata, India",Medium,High School,1,15,12853,7,"['US ETFs', 'Digital Gold', 'Digital Gold']",14,13,"['Investment Tracking', 'Goal Setting']",0,0,9,"['Risk Tolerance', 'Investment Options']",4
119921,41,Male,"Surat, India",High,Graduate,0,0,13167,9,"['Mutual Funds', 'Mutual Funds', 'US ETFs']",2,18,"['Expert Advice', 'Investment Tracking']",0,1,2,"['Risk Tolerance', 'Financial Planning']",4
867873,59,Female,"Thane, India",High,Graduate,1,10,40766,9,"['Mutual Funds', 'US ETFs', 'Digital Gold']",5,25,"['Goal Setting', 'Expert Advice']",0,0,5,"['Financial Planning', 'Financial Planning']",4
754494,24,Male,"Mumbai, India",Medium,Graduate,3,10,35043,4,"['Digital Gold', 'US ETFs', 'Digital Gold']",30,9,"['Expert Advice', 'Goal Setting']",0,1,0,"['Investment Options', 'Risk Tolerance']",4
857731,31,Female,"Vadodara, India",Medium,High School,1,13,36477,3,"['US ETFs', 'Digital Gold', 'US ETFs']",14,51,"['Investment Tracking', 'Goal Setting']",0,0,5,"['Risk Tolerance', 'Financial Planning']",4
91559,39,Male,"Vadodara, India",High,High School,5,4,31553,7,"['US ETFs', 'Mutual Funds', 'Mutual Funds']",25,19,"['Goal Setting', 'Goal Setting']",0,0,5,"['Risk Tolerance', 'Financial Planning']",4
258954,41,Male,"Indore, India",Low,Graduate,1,15,31756,5,"['Mutual Funds', 'Digital Gold', 'Digital Gold']",11,55,"['Goal Setting', 'Expert Advice']",0,0,0,"['Investment Options', 'Investment Options']",3
969143,29,Male,"Vadodara, India",Low,Undergraduate,1,12,31318,5,"['US ETFs', 'US ETFs', 'Digital Gold']",8,42,"['Investment Tracking', 'Investment Tracking']",0,1,9,"['Risk Tolerance', 'Risk Tolerance']",4
675636,32,Male,"Thane, India",Low,Graduate,5,2,33914,2,"['US ETFs', 'US ETFs', 'Mutual Funds']",18,56,"['Investment Tracking', 'Expert Advice']",0,1,7,"['Financial Planning', 'Financial Planning']",5
435143,20,Female,"Bhopal, India",Medium,High School,2,12,41006,6,"['US ETFs', 'Mutual Funds', 'US ETFs']",23,28,"['Expert Advice', 'Investment Tracking']",0,0,5,"['Financial Planning', 'Financial Planning']",5
708604,30,Female,"Bhopal, India",Low,High School,2,17,19931,7,"['Digital Gold', 'Mutual Funds', 'US ETFs']",2,51,"['Goal Setting', 'Investment Tracking']",0,0,0,"['Financial Planning', 'Financial Planning']",3
641491,34,Male,"Ahmedabad, India",Medium,Graduate,1,15,27027,9,"['Digital Gold', 'US ETFs', 'Mutual Funds']",24,18,"['Investment Tracking', 'Goal Setting']",0,0,2,"['Risk Tolerance', 'Risk Tolerance']",4
452664,58,Female,"Lucknow, India",Medium,High School,3,15,23931,5,"['Digital Gold', 'Digital Gold', 'Mutual Funds']",19,28,"['Expert Advice', 'Investment Tracking']",0,0,2,"['Financial Planning', 'Investment Options']",4
536287,49,Female,"Visakhapatnam, India",Low,Graduate,3,1,46527,4,"['US ETFs', 'US ETFs', 'Digital Gold']",23,38,"['Expert Advice', 'Goal Setting']",0,1,4,"['Financial Planning', 'Investment Options']",4
521513,45,Female,"Chennai, India",Low,Undergraduate,1,5,48394,1,"['Mutual Funds', 'US ETFs', 'Mutual Funds']",18,55,"['Goal Setting', 'Goal Setting']",0,0,1,"['Risk Tolerance', 'Financial Planning']",3
187419,24,Female,"Bangalore, India",Low,Undergraduate,5,18,15833,5,"['US ETFs', 'US ETFs', 'Mutual Funds']",29,18,"['Expert Advice', 'Goal Setting']",0,0,5,"['Risk Tolerance', 'Financial Planning']",4
21632,41,Female,"Kolkata, India",Low,High School,5,17,34390,10,"['Digital Gold', 'US ETFs', 'Mutual Funds']",10,37,"['Goal Setting', 'Expert Advice']",0,0,7,"['Financial Planning', 'Investment Options']",3
461406,31,Female,"Indore, India",High,Undergraduate,5,15,1135,7,"['US ETFs', 'Mutual Funds', 'Mutual Funds']",16,15,"['Investment Tracking', 'Investment Tracking']",1,1,0,"['Risk Tolerance', 'Risk Tolerance']",3
150488,43,Male,"Ghaziabad, India",Medium,High School,3,12,15718,6,"['US ETFs', 'US ETFs', 'Mutual Funds']",17,14,"['Investment Tracking', 'Goal Setting']",0,0,10,"['Risk Tolerance', 'Investment Options']",5
805284,42,Female,"Chennai, India",Medium,Graduate,5,8,25143,2,"['Digital Gold', 'US ETFs', 'US ETFs']",22,54,"['Goal Setting', 'Investment Tracking']",0,0,10,"['Financial Planning', 'Investment Options']",4
159678,48,Male,"Thane, India",High,High School,2,1,26815,5,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",27,42,"['Goal Setting', 'Goal Setting']",0,0,8,"['Financial Planning', 'Investment Options']",4
158900,42,Male,"Bhopal, India",Low,Undergraduate,1,12,10048,9,"['Digital Gold', 'US ETFs', 'Digital Gold']",2,30,"['Expert Advice', 'Goal Setting']",0,0,8,"['Investment Options', 'Financial Planning']",4
424849,32,Female,"Hyderabad, India",Low,Undergraduate,5,7,23153,8,"['Mutual Funds', 'Mutual Funds', 'US ETFs']",14,16,"['Investment Tracking', 'Goal Setting']",0,0,2,"['Investment Options', 'Financial Planning']",3
393889,39,Female,"Nagpur, India",Low,Graduate,1,1,40449,8,"['Digital Gold', 'Mutual Funds', 'US ETFs']",12,4,"['Goal Setting', 'Goal Setting']",0,0,2,"['Financial Planning', 'Investment Options']",5
42563,24,Female,"Vadodara, India",Medium,Undergraduate,0,0,27623,8,"['Mutual Funds', 'Mutual Funds', 'Mutual Funds']",19,55,"['Investment Tracking', 'Goal Setting']",0,0,3,"['Risk Tolerance', 'Financial Planning']",3
585426,41,Male,"Thane, India",High,Undergraduate,4,8,22668,9,"['Digital Gold', 'Digital Gold', 'Digital Gold']",10,19,"['Expert Advice', 'Investment Tracking']",0,0,0,"['Investment Options', 'Risk Tolerance']",4
339467,56,Male,"Indore, India",Medium,Graduate,3,1,18015,6,"['Mutual Funds', 'US ETFs', 'Digital Gold']",9,45,"['Investment Tracking', 'Investment Tracking']",0,0,0,"['Investment Options', 'Risk Tolerance']",3
655670,47,Male,"Kolkata, India",Medium,Undergraduate,1,14,24317,10,"['US ETFs', 'Digital Gold', 'US ETFs']",26,11,"['Investment Tracking', 'Expert Advice']",0,0,8,"['Investment Options', 'Investment Options']",5
692885,44,Female,"Delhi, India",High,Graduate,3,16,17600,6,"['US ETFs', 'US ETFs', 'Digital Gold']",3,13,"['Expert Advice', 'Expert Advice']",0,0,8,"['Financial Planning', 'Investment Options']",3
630793,20,Male,"Delhi, India",Medium,Graduate,4,16,18641,1,"['US ETFs', 'US ETFs', 'Digital Gold']",5,31,"['Expert Advice', 'Investment Tracking']",0,0,0,"['Investment Options', 'Investment Options']",3
494997,30,Female,"Chennai, India",Low,High School,0,0,17350,7,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",11,48,"['Goal Setting', 'Expert Advice']",0,0,3,"['Investment Options', 'Risk Tolerance']",4
207174,40,Female,"Surat, India",Low,High School,2,18,25534,3,"['US ETFs', 'Digital Gold', 'Digital Gold']",19,54,"['Investment Tracking', 'Expert Advice']",0,0,0,"['Investment Options', 'Financial Planning']",3
915913,51,Male,"Bhopal, India",Medium,High School,5,8,9829,4,"['US ETFs', 'Digital Gold', 'Digital Gold']",14,60,"['Goal Setting', 'Investment Tracking']",0,0,3,"['Investment Options', 'Risk Tolerance']",3
108630,32,Male,"Patna, India",Low,High School,5,15,7157,9,"['Mutual Funds', 'Mutual Funds', 'Digital Gold']",5,13,"['Investment Tracking', 'Goal Setting']",0,0,7,"['Risk Tolerance', 'Investment Options']",5
749084,55,Female,"Indore, India",Low,Graduate,1,8,48839,8,"['Digital Gold', 'US ETFs', 'US ETFs']",12,55,"['Expert Advice', 'Goal Setting']",0,0,3,"['Investment Options', 'Risk Tolerance']",4
502721,43,Female,"Patna, India",Low,Undergraduate,0,0,28754,9,"['Digital Gold', 'Mutual Funds', 'US ETFs']",27,25,"['Expert Advice', 'Investment Tracking']",0,0,2,"['Risk Tolerance', 'Financial Planning']",5
66907,41,Female,"Ahmedabad, India",Low,High School,0,0,32364,3,"['Digital Gold', 'Digital Gold', 'Digital Gold']",27,26,"['Investment Tracking', 'Goal Setting']",0,0,6,"['Financial Planning', 'Investment Options']",5
79690,46,Male,"Lucknow, India",Low,Undergraduate,3,8,36096,7,"['Mutual Funds', 'Digital Gold', 'Digital Gold']",14,55,"['Goal Setting', 'Investment Tracking']",0,0,5,"['Risk Tolerance', 'Financial Planning']",4
593306,57,Male,"Delhi, India",Medium,Undergraduate,1,18,11688,9,"['US ETFs', 'US ETFs', 'Digital Gold']",30,6,"['Investment Tracking', 'Investment Tracking']",0,0,8,"['Risk Tolerance', 'Financial Planning']",4
200881,58,Male,"Ahmedabad, India",Low,Graduate,2,13,31216,2,"['US ETFs', 'Mutual Funds', 'Digital Gold']",21,30,"['Investment Tracking', 'Expert Advice']",0,0,0,"['Financial Planning', 'Financial Planning']",3
857567,33,Male,"Indore, India",Low,High School,3,8,19092,9,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",6,56,"['Expert Advice', 'Investment Tracking']",0,1,0,"['Financial Planning', 'Investment Options']",3
337557,27,Male,"Lucknow, India",Low,Graduate,5,13,44067,4,"['US ETFs', 'Mutual Funds', 'Mutual Funds']",17,3,"['Expert Advice', 'Expert Advice']",0,0,1,"['Financial Planning', 'Investment Options']",5
16071,49,Female,"Pune, India",Medium,High School,2,14,4399,9,"['Digital Gold', 'US ETFs', 'Digital Gold']",3,44,"['Goal Setting', 'Investment Tracking']",0,0,3,"['Risk Tolerance', 'Financial Planning']",3
224771,36,Female,"Hyderabad, India",Low,High School,2,2,15100,3,"['Digital Gold', 'Digital Gold', 'Mutual Funds']",18,44,"['Investment Tracking', 'Expert Advice']",0,1,8,"['Investment Options', 'Risk Tolerance']",5
617814,43,Male,"Indore, India",High,Undergraduate,4,13,6896,6,"['Digital Gold', 'US ETFs', 'US ETFs']",9,43,"['Goal Setting', 'Expert Advice']",0,1,8,"['Investment Options', 'Investment Options']",5
268450,41,Female,"Delhi, India",Low,Graduate,5,3,6672,10,"['US ETFs', 'US ETFs', 'US ETFs']",5,3,"['Expert Advice', 'Investment Tracking']",0,0,8,"['Financial Planning', 'Investment Options']",5
936713,49,Female,"Nagpur, India",Low,Graduate,2,15,29350,5,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",29,49,"['Investment Tracking', 'Investment Tracking']",0,0,8,"['Investment Options', 'Investment Options']",3
667654,54,Female,"Hyderabad, India",High,Undergraduate,5,13,40182,8,"['Digital Gold', 'Mutual Funds', 'Digital Gold']",17,9,"['Goal Setting', 'Investment Tracking']",0,1,8,"['Financial Planning', 'Investment Options']",4
233759,26,Female,"Indore, India",Medium,Undergraduate,3,15,10029,5,"['US ETFs', 'Mutual Funds', 'Mutual Funds']",7,24,"['Goal Setting', 'Goal Setting']",0,0,8,"['Financial Planning', 'Financial Planning']",5
912311,29,Male,"Mumbai, India",High,Graduate,3,6,5893,5,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",29,33,"['Investment Tracking', 'Expert Advice']",1,1,0,"['Risk Tolerance', 'Investment Options']",3
161608,54,Male,"Jaipur, India",Medium,Graduate,4,12,28574,1,"['US ETFs', 'US ETFs', 'Mutual Funds']",26,54,"['Expert Advice', 'Expert Advice']",0,0,4,"['Investment Options', 'Investment Options']",3
188978,28,Male,"Surat, India",Low,Undergraduate,0,0,6381,7,"['Digital Gold', 'Mutual Funds', 'US ETFs']",21,6,"['Investment Tracking', 'Investment Tracking']",0,0,6,"['Investment Options', 'Financial Planning']",5
587640,27,Female,"Ahmedabad, India",High,High School,5,8,44363,6,"['Digital Gold', 'Digital Gold', 'US ETFs']",14,11,"['Goal Setting', 'Expert Advice']",0,0,4,"['Risk Tolerance', 'Financial Planning']",4
238181,40,Male,"Jaipur, India",Low,High School,0,0,2075,6,"['Digital Gold', 'Digital Gold', 'US ETFs']",9,60,"['Expert Advice', 'Goal Setting']",0,0,5,"['Financial Planning', 'Risk Tolerance']",4
868885,41,Male,"Lucknow, India",Low,Graduate,2,16,27370,7,"['Digital Gold', 'Digital Gold', 'Digital Gold']",5,18,"['Investment Tracking', 'Expert Advice']",0,0,2,"['Investment Options', 'Financial Planning']",4
680752,52,Male,"Vadodara, India",Medium,High School,2,12,28165,3,"['US ETFs', 'Mutual Funds', 'Digital Gold']",8,7,"['Investment Tracking', 'Expert Advice']",0,0,5,"['Risk Tolerance', 'Risk Tolerance']",3
397469,36,Female,"Thane, India",Low,High School,4,8,2437,2,"['Digital Gold', 'Digital Gold', 'Digital Gold']",15,16,"['Goal Setting', 'Expert Advice']",0,0,2,"['Investment Options', 'Risk Tolerance']",3
878759,22,Female,"Thane, India",High,Graduate,0,0,24989,8,"['Digital Gold', 'Digital Gold', 'US ETFs']",21,30,"['Goal Setting', 'Goal Setting']",1,1,7,"['Risk Tolerance', 'Financial Planning']",5
129537,54,Female,"Vadodara, India",Low,Graduate,4,15,36171,7,"['Mutual Funds', 'Digital Gold', 'Digital Gold']",12,50,"['Goal Setting', 'Expert Advice']",0,0,2,"['Risk Tolerance', 'Risk Tolerance']",5
870292,30,Female,"Bhopal, India",Medium,Undergraduate,1,15,41421,9,"['US ETFs', 'US ETFs', 'Mutual Funds']",28,51,"['Goal Setting', 'Investment Tracking']",0,0,8,"['Investment Options', 'Financial Planning']",4
593404,28,Male,"Bangalore, India",High,High School,2,0,24285,9,"['Mutual Funds', 'Digital Gold', 'US ETFs']",22,2,"['Goal Setting', 'Expert Advice']",0,0,1,"['Financial Planning', 'Financial Planning']",5
448414,55,Male,"Ahmedabad, India",Medium,Graduate,2,3,6223,5,"['Mutual Funds', 'US ETFs', 'US ETFs']",3,9,"['Goal Setting', 'Expert Advice']",0,0,5,"['Investment Options', 'Risk Tolerance']",4
578533,39,Male,"Thane, India",High,High School,5,3,27349,10,"['US ETFs', 'US ETFs', 'Mutual Funds']",28,17,"['Expert Advice', 'Goal Setting']",0,1,5,"['Risk Tolerance', 'Financial Planning']",4
218,54,Male,"Nagpur, India",Medium,High School,1,15,39248,4,"['Digital Gold', 'US ETFs', 'Mutual Funds']",27,8,"['Investment Tracking', 'Expert Advice']",0,0,2,"['Financial Planning', 'Risk Tolerance']",4
775370,22,Male,"Chennai, India",Low,Graduate,3,6,13236,5,"['Digital Gold', 'US ETFs', 'US ETFs']",9,38,"['Goal Setting', 'Investment Tracking']",0,0,1,"['Financial Planning', 'Risk Tolerance']",5
418329,49,Female,"Nagpur, India",Medium,Graduate,2,17,1638,6,"['US ETFs', 'Mutual Funds', 'US ETFs']",15,56,"['Investment Tracking', 'Expert Advice']",0,1,0,"['Risk Tolerance', 'Financial Planning']",5
209226,48,Male,"Indore, India",High,Graduate,2,0,1852,9,"['Digital Gold', 'Digital Gold', 'Digital Gold']",4,2,"['Expert Advice', 'Expert Advice']",0,1,4,"['Financial Planning', 'Financial Planning']",5
129288,37,Female,"Bhopal, India",Medium,Undergraduate,0,0,42315,6,"['Digital Gold', 'US ETFs', 'US ETFs']",24,18,"['Investment Tracking', 'Expert Advice']",0,0,6,"['Investment Options', 'Investment Options']",4
513751,43,Female,"Lucknow, India",Low,Undergraduate,0,0,29582,3,"['US ETFs', 'US ETFs', 'Mutual Funds']",21,51,"['Expert Advice', 'Goal Setting']",0,1,7,"['Investment Options', 'Financial Planning']",5
415753,31,Male,"Kolkata, India",Medium,Graduate,0,0,22825,9,"['Mutual Funds', 'Digital Gold', 'US ETFs']",3,13,"['Goal Setting', 'Goal Setting']",0,0,6,"['Investment Options', 'Financial Planning']",4
882654,57,Male,"Bangalore, India",Medium,Graduate,2,9,36115,4,"['Digital Gold', 'US ETFs', 'Mutual Funds']",11,41,"['Goal Setting', 'Expert Advice']",0,0,0,"['Risk Tolerance', 'Financial Planning']",5
662873,57,Female,"Bangalore, India",Low,Graduate,1,7,26170,9,"['Mutual Funds', 'Mutual Funds', 'US ETFs']",7,20,"['Goal Setting', 'Goal Setting']",0,0,10,"['Financial Planning', 'Risk Tolerance']",5
220343,47,Female,"Visakhapatnam, India",Low,Graduate,5,4,44675,1,"['Mutual Funds', 'US ETFs', 'Mutual Funds']",30,11,"['Goal Setting', 'Expert Advice']",0,1,3,"['Risk Tolerance', 'Risk Tolerance']",4
485467,40,Female,"Thane, India",Medium,Undergraduate,2,14,45971,6,"['US ETFs', 'Mutual Funds', 'US ETFs']",15,60,"['Expert Advice', 'Investment Tracking']",0,0,0,"['Risk Tolerance', 'Financial Planning']",4
550406,30,Female,"Visakhapatnam, India",High,Undergraduate,0,0,42304,1,"['US ETFs', 'Mutual Funds', 'Digital Gold']",8,52,"['Goal Setting', 'Investment Tracking']",1,0,6,"['Investment Options', 'Financial Planning']",4
525976,42,Male,"Kanpur, India",Medium,High School,0,0,23202,6,"['Digital Gold', 'Mutual Funds', 'Digital Gold']",14,6,"['Expert Advice', 'Expert Advice']",0,0,0,"['Financial Planning', 'Financial Planning']",3
267027,20,Male,"Hyderabad, India",Low,Undergraduate,0,0,38710,4,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",14,4,"['Expert Advice', 'Expert Advice']",0,0,9,"['Investment Options', 'Investment Options']",5
